"title","text","keyword_role","keyword_tone","source_type","source_url"
"Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА. Со мной произошла","<p>Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА.
Со мной произошла неприятная ситуация 3.01.18 (позавчера)меня обворовали,почистили кошелек,в магазине косметики Watsons(напротив Южного рынка)Киевский район,г.Одесссы.Я была с ребенком,с коляской,и возле меня терлись две женщины,цыганской внешности,но одна из них-с большим животом(на """"девушку в положении""""мои подозрения отпали,так как сработал человеческий фактор,будущая мать,не может быть воровкой...)а вторая лет 45-50...Когда пришло время</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА. Со мной произошла","<p>Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА.
Со мной произошла неприятная ситуация 3.01.18 (позавчера)меня обворовали,почистили кошелек,в магазине косметики Watsons(напротив Южного рынка)Киевский район,г.Одесссы.Я была с ребенком,с коляской,и возле меня терлись две женщины,цыганской внешности,но одна из них-с большим животом(на """"девушку в положении""""мои подозрения отпали,так как сработал человеческий фактор,будущая мать,не может быть воровкой...)а вторая лет 45-50...Когда пришло время</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА. Со мной произошла","<p>Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА.
Со мной произошла неприятная ситуация 3.01.18 (позавчера)меня обворовали,почистили кошелек,в магазине косметики Watsons(напротив Южного рынка)Киевский район,г.Одесссы.Я была с ребенком,с коляской,и возле меня терлись две женщины,цыганской внешности,но одна из них-с большим животом(на """"девушку в положении""""мои подозрения отпали,так как сработал человеческий фактор,будущая мать,не может быть воровкой...)а вторая лет 45-50...Когда пришло время</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА. Со мной произошла","<p>Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА.
Со мной произошла неприятная ситуация 3.01.18 (позавчера)меня обворовали,почистили кошелек,в магазине косметики Watsons(напротив Южного рынка)Киевский район,г.Одесссы.Я была с ребенком,с коляской,и возле меня терлись две женщины,цыганской внешности,но одна из них-с большим животом(на """"девушку в положении""""мои подозрения отпали,так как сработал человеческий фактор,будущая мать,не может быть воровкой...)а вторая лет 45-50...Когда пришло время</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА. Со мной произошла","<p>Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА.
Со мной произошла неприятная ситуация 3.01.18 (позавчера)меня обворовали,почистили кошелек,в магазине косметики Watsons(напротив Южного рынка)Киевский район,г.Одесссы.Я была с ребенком,с коляской,и возле меня терлись две женщины,цыганской внешности,но одна из них-с большим животом(на """"девушку в положении""""мои подозрения отпали,так как сработал человеческий фактор,будущая мать,не может быть воровкой...)а вторая лет 45-50...Когда пришло время</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА. Со мной произошла","<p>Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА.
Со мной произошла неприятная ситуация 3.01.18 (позавчера)меня обворовали,почистили кошелек,в магазине косметики Watsons(напротив Южного рынка)Киевский район,г.Одесссы.Я была с ребенком,с коляской,и возле меня терлись две женщины,цыганской внешности,но одна из них-с большим животом(на """"девушку в положении""""мои подозрения отпали,так как сработал человеческий фактор,будущая мать,не может быть воровкой...)а вторая лет 45-50...Когда пришло время</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА. Со мной произошла","<p>Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА.
Со мной произошла неприятная ситуация 3.01.18 (позавчера)меня обворовали,почистили кошелек,в магазине косметики Watsons(напротив Южного рынка)Киевский район,г.Одесссы.Я была с ребенком,с коляской,и возле меня терлись две женщины,цыганской внешности,но одна из них-с большим животом(на """"девушку в положении""""мои подозрения отпали,так как сработал человеческий фактор,будущая мать,не может быть воровкой...)а вторая лет 45-50...Когда пришло время</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА. Со мной произошла","<p>Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА.
Со мной произошла неприятная ситуация 3.01.18 (позавчера)меня обворовали,почистили кошелек,в магазине косметики Watsons(напротив Южного рынка)Киевский район,г.Одесссы.Я была с ребенком,с коляской,и возле меня терлись две женщины,цыганской внешности,но одна из них-с большим животом(на """"девушку в положении""""мои подозрения отпали,так как сработал человеческий фактор,будущая мать,не может быть воровкой...)а вторая лет 45-50...Когда пришло время</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА. Со мной произошла","<p>Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА.
Со мной произошла неприятная ситуация 3.01.18 (позавчера)меня обворовали,почистили кошелек,в магазине косметики Watsons(напротив Южного рынка)Киевский район,г.Одесссы.Я была с ребенком,с коляской,и возле меня терлись две женщины,цыганской внешности,но одна из них-с большим животом(на """"девушку в положении""""мои подозрения отпали,так как сработал человеческий фактор,будущая мать,не может быть воровкой...)а вторая лет 45-50...Когда пришло время</p>","object","neutral","socialnetworksource","http://facebook.com/"
"В столиці з’явилися довгоочікувані контейнери для небезпечних відходів. Про це проінформував Кп Київкомунсервіс 19 січня","<p>Только хотела написать об этом)))))))
Но ещё батарейки ,к примеру, можно сдавать в магазинах Ватсонс, на заправках Вог и в др.!)</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Привет, друзья. У меня сегодня хорошие новости. С сегодняшнего дня 22.01 по 28.01.2018 будет проходить розыгрыш набора","<p>http://www.ludatischenko.com/2018/01/barnangen-watsons-ukraine.html
Barnangen: Зимний уход за телом из Швеции. Отзыв в рамках тестирования Watsons Ukraine.
Barnangen: Серия средств по уходу за телом из Швеции. Отзыв в рамках тестирования Watsons Ukraine.</p>","object","neutral","socialnetworksource","http://facebook.com/"
"#ФактПроWatsons Уявіть - ви поїхали подорожувати країнами Азії, гуляєте вулицями, наприклад, Бангкоку і раптом бачите","<p>Завжді раді бачити вас у Watsons! 😊</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Економ разом з Watsons! У магазинах чи на сайті  шампунь Daily Defense всього за 37.50 грн до 28 січня. Купуй тут ➡  А","<p>1.На бутылке слева вверху есть логотип Watsons.
2. Разные % на бутылках: (10 и 11)
3. Слева в слове SHAMPOO два буквы О.
4. Справа на фото возле бутылки есть инжир.
5. Слева написано Defense, справа - Defence.</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Нужно ли питание и увлажнение вашей коже зимой? Конечно! 😄 Это сезон низких температур, горячего душа, суровых ветров и","<p>Арина, приобрести данный товар можно за ценой 90 грн
В сети магазинов:
- Ева
- Watsons
- Kosmo
- Prostor
- Brocard
-MakeUp
https://makeup.com.ua/categorys/959629/ 💟 Lirene
Lirene BI - Увлажнение в интернет-магазине MAKEUP
MAKEUP ✿ Крем для лица Lirene BI - Увлажнение ☛ 100% Оригинал ✿ Бесплатная доставка ✿ Лучший выбор и низкие цены ✿ Заказывайте!</p>","object","neutral","socialnetworksource","http://facebook.com/"
"#ФактПроWatsons Уявіть - ви поїхали подорожувати країнами Азії, гуляєте вулицями, наприклад, Бангкоку і раптом бачите","<p>Вот, кстати, да. Было бы хорошо, если б можно было одной картой во всей сети пользоваться. Но, наверное, это сложно технически организовать.  В Таиланде после первой покупки предлагают выдать их местную карту Ватсонс, что радует.</p>","object","neutral","socialnetworksource","http://facebook.com/"
"В честь дня рождения ТЦ «Афина» Вы можете приобрести изумительный Сом на мангале со скидкой 10%. Сом на мангале – это","<p>В честь дня рождения ТЦ «Афина» Вы можете приобрести изумительный Сом на мангале со скидкой 10%.
Сом на мангале – это необычное, но очень вкусное блюдо, которое пополнит ряды любителей рыбы, если вы пробуете его впервые. Немного соли, ароматного перца и специй сделают вкус рыбы оригинальным, а сочность мяса рыбы, приготовленной на углях, взбудоражит ваши вкусовые рецепторы.
@shashlikmarketzp
#afinapalacezp #news  #fashion #мода  #sale  #запорожье  #акция  #торговыйцентр #запорожьефото  #зп  #хортица  #zaporozhye_girls  #ilovezp  #zaporozhye  #saporozhye #zaporizhzhya #look  #watsons  #massa  #shashlikmarket  #adrenalin  #afina  #акциязапорожье  #покупки  #одежа  #макияж  #косметика  #instalove  #bombardirzp #bombardir #салонкрасоты</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Дівчатка, скажіть будь ласка, а це правда, що після нанесення макіяжу аби не вимазати кофтинку ви одягаєте на голову","<p>В Watsons на касі спеціальні пакети продають</p>","object","neutral","socialnetworksource","http://facebook.com/"
"#ФактПроWatsons Уявіть - ви поїхали подорожувати країнами Азії, гуляєте вулицями, наприклад, Бангкоку і раптом бачите","<p>Добрый день! Ирина, в Измаиле действительно пока нет магазинов Watsons. Но мы уверенны, что это временно 😉</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Економ разом з Watsons! У магазинах чи на сайті  шампунь Daily Defense всього за 37.50 грн до 28 січня. Купуй тут ➡  А","<p>1.з права відсутній значок ватсонс.2.в надписі defense з права буква С.3.з права 11% а з ліва 10%.4.в надписі shampoo з права одна буква О.5.зправа є інжир а зліва немає , та різний колір фону.</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Голосуй за свої улюблені товари та отримуй знижку до 30%! А ще – додаткові бали на карту Watsons Сlub та розіграші","<p>Victoria Mysko, повідомляємо, що в період з 03.01.2018р. по 26.01.2018р. бали за голосування не нараховуються, за участь в голосуванні за кращий товар у будь-якій з номінацій Ви отримуєте одноразову знижку 30% на товари-номінанти, яка фіксується за карткою учасника Watsons Club :)</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Економ разом з Watsons! У магазинах чи на сайті  шампунь Daily Defense всього за 37.50 грн до 28 січня. Купуй тут ➡  А","<p>1.На бутылке слева вверху есть логотип Watsons.
2. Разные % на бутылках: (10 и 11)
3. Слева в слове SHAMPOO два буквы О.
4. Справа на фото возле бутылки есть инжир.
5. Слева написано Defense, справа - Defence.</p>","object","neutral","socialnetworksource","http://facebook.com/"
"C 22 по 28 января в торговом центре «Афина Palace» проходит неделя ШАШЛЫК-МАРКЕТА!!! ================================ В","<p>.
#afinapalacezp #news  #fashion #мода  #sale  #запорожье  #акция  #торговыйцентр #запорожьефото  #зп  #хортица  #zaporozhye_girls  #ilovezp  #zaporozhye  #saporozhye #zaporizhzhya #look  #watsons  #massa  #shashlikmarket  #adrenalin  #afina  #акциязапорожье  #покупки  #одежа  #макияж  #косметика  #instalove  #bombardirzp #bombardir #салонкрасоты</p>","object","neutral","socialnetworksource","http://facebook.com/"
"18 главных модных тенденций сезона весна-лето 2018 Тренд №7 – Пластик-фантастик Еще одна «природозащитная» тенденция —","<p>18 главных модных тенденций сезона весна-лето 2018
Тренд №7 – Пластик-фантастик
Еще одна «природозащитная» тенденция — пластик (перерабатываемый, конечно). Синтетические материалы вытесняют натуральные даже в коллекциях птиц такого высокого полета, как Chanel, Valentino и Balmain.
#afinapalacezp #news  #fashion #мода  #sale  #запорожье  #акция  #торговыйцентр #запорожьефото #зп  #хортица  #zaporozhye_girls  #ilovezp  #zaporozhye  #saporozhye #zaporizhzhya #look  #watsons  #massa</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Привет, друзья. У меня сегодня хорошие новости. С сегодняшнего дня 22.01 по 28.01.2018 будет проходить розыгрыш набора","<p>http://www.ludatischenko.com/2018/01/barnangen-watsons-ukraine.html?m=1
Barnangen: Зимний уход за телом из Швеции. Отзыв в рамках тестирования Watsons Ukraine.
Barnangen: Серия средств по уходу за телом из Швеции. Отзыв в рамках тестирования Watsons Ukraine.</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Економ разом з Watsons! У магазинах чи на сайті  шампунь Daily Defense всього за 37.50 грн до 28 січня. Купуй тут ➡  А","<p>1. На бутылке слева вверху есть логотип Watsons.
2. Разные % на бутылках: (10 и 11).
3. Слева в слове SHAMPOO два буквы О.
4. Справа на фото возле бутылки есть инжир.
5. Слева написано Defense, справа - Defence.</p>","object","neutral","socialnetworksource","http://facebook.com/"
"В столиці з’явилися довгоочікувані контейнери для небезпечних відходів. 19 січня перші контейнери для відпрацьованих","<p>і в Ватсонс</p>","object","neutral","socialnetworksource","http://facebook.com/"
"В столиці з’явилися довгоочікувані контейнери для небезпечних відходів. 19 січня перші контейнери для відпрацьованих","<p>навіщо чекати чи нести на смітник, якщо в АТБ і Ватсонс давним-давно їх збирають?)</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Сцена у метро: 2 промика с газеткой. Замерзший, но ответственный парень, который поставил себе цель заработать на крутой","<p>Сцена у метро: 2 промика с газеткой. Замерзший, но ответственный парень, который поставил себе цель заработать на крутой подарок девушке к 14 февраля, громко и выразительно: «Акции Watsons, акции в Watsons!». Напротив него - девушка, которой хочется только одного в этой жизни - жаренной картошки с курочкой на теплой кухне, вяло и тихо: «Акции Варус, Вааарус, акции Варус, Вааарус».
Парень: «Да ты задрала! Какой Варус?! Ва-тсонз! Понимаешь разницу?! В-а-т-с-о-н-з!»...
И я представила картину, как через пару лет, резюме этой девушки попадает к HR-менеджеру Watsons с сопроводительным письмом: «Я начинала свою карьеру с вашей компанией, работая промоутером. Я  лучше других кандидатов знаю ваших клиентов...»</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Приєднуйтесь до голосування і отримайте приємні бонуси на покупки у Watsons Україна Watsons-HWB Watsons-HWB","<p>Приєднуйтесь до голосування і отримайте приємні бонуси на покупки у Watsons Україна
Watsons-HWB
Watsons-HWB
http://hwb.com.ua/invite/FdM7y2U6F7hk0CrSdYg5eCFJrPgsXZURa1sKERFsB9ObLkUFMfizxsPNZsMmjofH2vlkaJTocZgY36sdeYP9916BwhoR8uMfenx7</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Економ разом з Watsons! У магазинах чи на сайті  шампунь Daily Defense всього за 37.50 грн до 28 січня. Купуй тут ➡  А","<p>1.З права відсутній значок ватсонс. 2.в надписі defense з права буква С. 3.з права 11% а з ліва 10%. 4.в надписі shampoo з права одна буква О. 5.зправа є інжир а зліва немає , та різний колір фону.</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Привет, друзья. У меня сегодня хорошие новости. С сегодняшнего дня 22.01 по 28.01.2018 будет проходить розыгрыш набора","<p>http://www.ludatischenko.com/2018/01/barnangen-watsons-ukraine.html?m=1
Barnangen: Зимний уход за телом из Швеции. Отзыв в рамках тестирования Watsons Ukraine.
Barnangen: Серия средств по уходу за телом из Швеции. Отзыв в рамках тестирования Watsons Ukraine.</p>","object","neutral","socialnetworksource","http://facebook.com/"
"У Watsons кожна покупка - бітова!  Приєднуйся до гри на нашому каналі в Youtube, створи власний трек та вигравай","<p>Таня Дмитришин, Вам потрібно дочекатись, доки відео повністю завантажиться. По черзі натискати числа від 1 до 9 на клавіатурі: слухати окремі звуки, а потім - створити власний ремікс Watsons🔊🎧</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА. Со мной произошла","<p>Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА.
Со мной произошла неприятная ситуация 3.01.18 (позавчера)меня обворовали,почистили кошелек,в магазине косметики Watsons(напротив Южного рынка)Киевский район,г.Одесссы.Я была с ребенком,с коляской,и возле меня терлись две женщины,цыганской внешности,но одна из них-с большим животом(на """"девушку в положении""""мои подозрения отпали,так как сработал человеческий фактор,будущая мать,не может быть воровкой...)а вторая лет 45-50...Когда пришло время</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА. Со мной произошла","<p>Друзья,доброго времени суток!Очень надеюсь на волшебную силу Facebook@, и прошу МАКСИМАЛЬНОГО РЕПОСТА.
Со мной произошла неприятная ситуация 3.01.18 (позавчера)меня обворовали,почистили кошелек,в магазине косметики Watsons(напротив Южного рынка)Киевский район,г.Одесссы.Я была с ребенком,с коляской,и возле меня терлись две женщины,цыганской внешности,но одна из них-с большим животом(на """"девушку в положении""""мои подозрения отпали,так как сработал человеческий фактор,будущая мать,не может быть воровкой...)а вторая лет 45-50...Когда пришло время</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Не успели новые контейнеры появиться в городе, как """"культурные"""" люди начали активно ими пользоваться. Но всего через три","<p>И у нас принимают - в АТБ и в ВАТСОНСЕ(точно)!!</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Привет, друзья. У меня сегодня хорошие новости. С сегодняшнего дня 22.01 по 28.01.2018 будет проходить розыгрыш набора","<p>http://www.ludatischenko.com/2018/01/barnangen-watsons-ukraine.html
Barnangen: Зимний уход за телом из Швеции. Отзыв в рамках тестирования Watsons Ukraine.
Barnangen: Серия средств по уходу за телом из Швеции. Отзыв в рамках тестирования Watsons Ukraine.</p>","object","neutral","socialnetworksource","http://facebook.com/"
"C 22 по 28 января в торговом центре «Афина Palace» проходит неделя ШАШЛЫК-МАРКЕТА!!! ================================ В","<p>.
#afinapalacezp #news  #fashion #мода  #sale  #запорожье  #акция  #торговыйцентр #запорожьефото  #зп  #хортица  #zaporozhye_girls  #ilovezp  #zaporozhye  #saporozhye #zaporizhzhya #look  #watsons  #massa  #shashlikmarket  #adrenalin  #afina  #акциязапорожье  #покупки  #одежа  #макияж  #косметика  #instalove  #bombardirzp #bombardir #салонкрасоты</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Watsons HWB Awards 2017 Обирайте кращі бренди 2017 року! Отримуйте знижки для вашої економії, бали на картку Watsons","<p>Watsons HWB Awards 2017
Обирайте кращі бренди 2017 року! Отримуйте знижки для вашої економії, бали на картку Watsons Club та ставайте учасником щотижневого розiграшу подарункiв
http://hwb.com.ua/profile</p>","object","neutral","socialnetworksource","http://facebook.com/"
"На роботу в молодий колектив магазину Watsons потрібні дівчата та хлопці 18+. Деталі за тел. 050 39 17 17 8 Чекаємо саме","<p>На роботу в молодий колектив магазину Watsons потрібні дівчата та хлопці 18+.
Деталі за тел. 050 39 17 17 8
Чекаємо саме тебе!</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Привет, друзья. У меня сегодня хорошие новости. С сегодняшнего дня 22.01 по 28.01.2018 будет проходить розыгрыш набора","<p>http://www.ludatischenko.com/2018/01/barnangen-watsons-ukraine.html?m=1
Barnangen: Зимний уход за телом из Швеции. Отзыв в рамках тестирования Watsons Ukraine.
Barnangen: Серия средств по уходу за телом из Швеции. Отзыв в рамках тестирования Watsons Ukraine.</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Привет, друзья. У меня сегодня хорошие новости. С сегодняшнего дня 22.01 по 28.01.2018 будет проходить розыгрыш набора","<p>http://www.ludatischenko.com/2018/01/barnangen-watsons-ukraine.html
Barnangen: Зимний уход за телом из Швеции. Отзыв в рамках тестирования Watsons Ukraine.
Barnangen: Серия средств по уходу за телом из Швеции. Отзыв в рамках тестирования Watsons Ukraine.</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Привет, друзья. У меня сегодня хорошие новости. С сегодняшнего дня 22.01 по 28.01.2018 будет проходить розыгрыш набора","<p>http://www.ludatischenko.com/2018/01/barnangen-watsons-ukraine.html?m=1
Barnangen: Зимний уход за телом из Швеции. Отзыв в рамках тестирования Watsons Ukraine.
Barnangen: Серия средств по уходу за телом из Швеции. Отзыв в рамках тестирования Watsons Ukraine.</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Економ разом з Watsons! У магазинах чи на сайті  шампунь Daily Defense всього за 37.50 грн до 28 січня. Купуй тут ➡  А","<p>1.Праворуч відсутній значок ватсонс. 2.У написі defense праворуч буква С. 3.Праворуч 11%, а ліворуч 10%. 4.У написі shampoo праворуч одна буква О. 5.Праворуч є інжир, а ліворуч немає , а також різний колір фону.</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Господа графические дизайнеры! Ловите вакансию. Киев. Компания UDC LICENSING AGENCY (UDC) - первое украинское","<p>компании, как Danone, Watsons, ЭпицентрК, Алло, АТБ, Millenium, Vitmark, Биосфера, Агромат, Виват, Країна іграшок, Leader Snack, Мясная гильдия и многие другие.
Какой наш идеальный кандидат?
• Имеет высшее или среднее профессиональноем образование (художественное/графический дизайн/дизайн среды/интерьера/декоративно-прикладной дизайн).
• Отлично знает Adobe: InDesign, Photoshop, Illustrator.
• Знает композицию и цветоведение.
• Умеет работать со шрифтами (леттеринг, шрифтовые композиции).
• Премуществом будет  опыт создание 3D моделей</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Економ разом з Watsons! У магазинах чи на сайті  шампунь Daily Defense всього за 37.50 грн до 28 січня. Купуй тут ➡  А","<p>1.з права відсутній значок ватсонс.2.в надписі defense з права буква С.3.з права 11% а з ліва 10%.4.в надписі shampoo з права одна буква О.5.зправа є інжир а зліва немає , та різний колір фону.</p>","object","neutral","socialnetworksource","http://facebook.com/"
"#NOVUS (Київ, Вулиця Княжий Затон, 4/4) в очередной раз испортил настроение. В понедельник не поленюсь и напишу письмо в","<p>Ребята, таким грешит не только Новус ( кстати не в курсе, в ИФ его нет), но в Ватсонсе, Велмарте, Вопаке мне возвращали деньги с кассы за несоответствие цен((( Увы и большая печаль, что наши бизнесмены готовы обманывать своих клиентов, подставлять сотрудников, чтобы положить в карман лишнюю гривну... С обманом надо бороться и идти до конца... Работодатели так же не брезгуют """"нагреть"""" бывшего сотрудника, из личного опыта((((</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Лазаю, наткнулась. На распродаже эти помады были по 100грн, чуть с ума не сошла. Желтую и белую купила, ага (уже давно и","<p>Лазаю, наткнулась. На распродаже эти помады были по 100грн, чуть с ума не сошла.
Желтую и белую купила, ага (уже давно и успела нахвастаться).
Кстати в watsons в глобусе тоже распродажа. Серия откуда я покупала темно синюю матовую помаду с сильной скидкой (там еще клевая зеленая есть).</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Переходжу на етичну косметику і кайфую від цього) прекрасно піклується про шкіру і не приносить шкоду тваринам))) ПС:","<p>Marks&amp;Spencer мыло, гели, кремы, дезодоранты, туалетная вода. Superdrug (продается в Watsons) много всего - крема, депиляция, гели, губнушки,  маски для лица, шампуни и т.д. NYX - декоративная косметика. """"Мануфактура"""" - чешская этичная косметика. Frosch и Astonish - этичная бытовая химия, Frosch более распространённая, а Astonish есть в Мегамаркете.</p>","object","neutral","socialnetworksource","http://facebook.com/"
"Економ разом з Watsons! У магазинах чи на сайті  шампунь Daily Defense всього за 37.50 грн до 28 січня. Купуй тут ➡  А","<p>1)справа инжир 2) справа нет наклейки ватсонс 3) справа 11% 4)справа 1 буква О в слове shampoo 5) справа название Defence слева Defence</p>","object","neutral","socialnetworksource","http://facebook.com/"
